HK,570397,Měník,595,"43,3",-3%,310,4,510,17%,159,2,"2,1",236,3,108,182,31,1,12 957 Kč,15 418 Kč,9 173 746 Kč,209,3,28,"0,04705882353",120,2,"1,4",58,1,160,"2,29",VELMI SILNÉ,,,
NA,574236,Mezilečí,132,"45,7",-9%,419,5,139,-5%,358,4,"3,4",377,5,14,106,360,5,11 647 Kč,19 943 Kč,2 632 518 Kč,28,1,1,"0,007575757576",421,5,"3,933333333",409,5,339,"4,29",VELMI SLABÉ,,,
NA,574244,Mezilesí,252,"40,9",3%,129,2,208,21%,121,2,"2,5",288,4,7,28,447,5,11 758 Kč,12 429 Kč,3 132 077 Kč,439,5,18,"0,07142857143",53,1,"3,266666667",326,4,258,"3,29",SLABÉ,,,
NA,574252,Meziměstí,2 429,"45,0",-7%,408,5,3009,-19%,438,5,"4,9",427,5,178,73,435,5,12 640 Kč,15 065 Kč,36 593 492 Kč,246,3,14,"0,005763688761",428,5,"1,2",27,1,344,"4,14",VELMI SLABÉ,,,
JC,573175,Miletín,912,"42,8",-2%,277,4,944,-3%,340,4,"2,4",281,4,118,129,217,3,13 911 Kč,16 800 Kč,15 321 552 Kč,106,2,27,"0,02960526316",246,3,"1,4",58,1,218,"3,00",PRŮMĚRNÉ,,,
JC,548863,Milovice u Hořic,294,"39,4",6%,38,1,226,30%,67,1,"3,1",355,4,35,119,277,4,14 232 Kč,16 964 Kč,4 987 276 Kč,94,2,5,"0,01700680272",363,5,"2,133333333",175,2,196,"2,71",SILNÉ,,,
TU,579548,Mladé Buky,2 329,"41,5",1%,170,2,2042,14%,174,2,"2,0",222,3,322,138,162,2,11 661 Kč,14 290 Kč,33 282 334 Kč,330,4,104,"0,04465435809",130,2,"1,466666667",68,1,179,"2,29",SILNÉ,,,
JC,573205,Mladějov,503,"45,1",-7%,411,5,575,-13%,411,5,"1,0",80,1,59,117,285,4,13 812 Kč,22 022 Kč,11 077 240 Kč,18,1,15,"0,02982107356",240,3,"2,133333333",175,2,231,"3,00",PRŮMĚRNÉ,,,
JC,573213,Mlázovice,548,"46,8",-11%,433,5,598,-8%,394,5,"1,3",120,2,57,104,364,5,12 979 Kč,14 478 Kč,7 933 687 Kč,319,4,14,"0,02554744526",284,4,"1,866666667",125,2,291,"3,86",VELMI SLABÉ,,,
HK,570401,Mlékosrby,234,"44,0",-4%,362,5,231,1%,294,4,"2,8",323,4,29,124,247,3,12 218 Kč,15 310 Kč,3 582 656 Kč,221,3,8,"0,03418803419",196,3,"3,5",365,5,287,"3,86",VELMI SLABÉ,,,
RK,576522,Mokré,158,"43,9",-4%,357,4,181,-13%,413,5,"2,0",221,3,25,158,69,1,12 820 Kč,14 598 Kč,2 306 517 Kč,306,4,4,"0,0253164557",287,4,"2,733333333",243,3,271,"3,43",SLABÉ,,,
HK,570419,Mokrovousy,378,"40,5",4%,102,2,265,43%,36,1,"2,9",331,4,48,127,227,3,11 867 Kč,13 759 Kč,5 201 054 Kč,376,5,24,"0,06349206349",69,1,"3,066666667",287,4,204,"2,86",SILNÉ,,,
TU,579556,Mostek,1 206,"46,1",-9%,425,5,1379,-13%,412,5,"3,1",353,4,123,102,378,5,12 041 Kč,15 085 Kč,18 192 445 Kč,244,3,31,"0,02570480929",282,4,"1,466666667",68,1,309,"3,86",VELMI SLABÉ,,,
HK,570427,Myštěves,171,"45,6",-8%,415,5,180,-5%,357,4,"5,0",429,5,21,123,256,3,13 540 Kč,15 665 Kč,2 678 796 Kč,188,3,6,"0,0350877193",191,3,"2,9",269,3,301,"3,71",VELMI SLABÉ,,,
HK,570435,Mžany,423,"42,0",0%,218,3,358,18%,144,2,"0,7",54,1,67,158,67,1,14 160 Kč,16 698 Kč,7 063 258 Kč,114,2,11,"0,02600472813",278,4,"2,066666667",157,2,147,"2,14",VELMI SILNÉ,,,
NA,574261,Nahořany,590,"39,8",6%,56,1,500,18%,145,2,"0,5",42,1,78,132,193,3,13 027 Kč,15 840 Kč,9 345 662 Kč,173,2,40,"0,06779661017",63,1,"2,133333333",175,2,121,"1,71",VELMI SILNÉ,,,
NA,573868,Náchod,19 979,"43,8",-4%,355,4,20712,-4%,345,4,"2,3",271,4,2775,139,157,2,13 479 Kč,16 004 Kč,319 747 009 Kč,159,2,299,"0,014965714",382,5,"1,2",27,1,242,"3,14",SLABÉ,,,
HK,570443,Neděliště,359,"42,1",0%,224,3,349,3%,278,4,"2,6",304,4,51,142,138,2,13 614 Kč,15 142 Kč,5 436 097 Kč,240,3,16,"0,04456824513",132,2,"2,466666667",211,3,218,"3,00",PRŮMĚRNÉ,,,
HK,570451,Nechanice,2 329,"41,9",1%,201,3,2118,10%,218,3,"2,2",247,3,270,116,292,4,14 607 Kč,19 789 Kč,46 087 419 Kč,29,1,82,"0,03520824388",190,3,"1,3",48,1,175,"2,57",VELMI SILNÉ,,,
TU,579564,Nemojov,751,"39,4",6%,36,1,439,71%,14,1,"3,7",386,5,105,140,154,2,10 189 Kč,13 760 Kč,10 333 753 Kč,375,5,51,"0,06790945406",62,1,"2,066666667",157,2,169,"2,43",VELMI SILNÉ,,,
JC,573230,Nemyčeves,343,"39,9",5%,66,1,254,35%,53,1,"2,2",256,3,45,131,207,3,13 104 Kč,15 454 Kč,5 300 656 Kč,203,3,3,"0,008746355685",419,5,"2,433333333",210,3,202,"2,71",SILNÉ,,,
HK,570478,Nepolisy,962,"42,3",0%,234,3,848,13%,180,3,"3,7",387,5,136,141,141,2,13 539 Kč,15 453 Kč,14 865 936 Kč,205,3,42,"0,04365904366",137,2,"1,566666667",81,1,195,"2,71",SILNÉ,,,
JC,549207,Nevratice,166,"41,4",2%,168,2,162,2%,282,4,"4,0",401,5,19,114,306,4,11 975 Kč,14 514 Kč,2 409 389 Kč,317,4,4,"0,02409638554",303,4,"3,5",365,5,306,"4,00",VELMI SLABÉ,,,
JC,573248,Nová Paka,9 094,"44,1",-5%,368,5,9380,-3%,338,4,"1,9",203,3,1302,143,132,2,10 030 Kč,14 617 Kč,132 925 436 Kč,305,4,224,"0,02463162525",298,4,1,1,1,235,"3,29",PRŮMĚRNÉ,,,
RK,576549,Nová Ves,195,"40,7",3%,115,2,165,18%,143,2,"3,2",361,5,31,159,64,1,12 911 Kč,15 437 Kč,3 010 227 Kč,207,3,19,"0,09743589744",14,1,"4,033333333",419,5,189,"2,71",SILNÉ,,,
HK,570494,Nové Město,421,"42,5",-1%,254,3,385,9%,225,3,"2,9",339,4,56,133,188,3,13 972 Kč,16 481 Kč,6 938 322 Kč,126,2,17,"0,04038004751",155,2,"2,3",201,3,213,"2,86",PRŮMĚRNÉ,,,
NA,574279,Nové Město nad Metují,9 436,"45,1",-7%,412,5,10220,-8%,385,5,"2,2",261,3,1273,135,178,2,12 153 Kč,15 182 Kč,143 260 744 Kč,232,3,229,"0,02426875795",301,4,1,1,1,253,"3,29",SLABÉ,,,
HK,570508,Nový Bydžov,6 986,"43,5",-3%,328,4,7242,-4%,344,4,"3,7",390,5,998,143,134,2,13 707 Kč,17 939 Kč,125 324 769 Kč,62,1,189,"0,02705410822",265,3,1,1,1,218,"2,86",PRŮMĚRNÉ,,,
NA,574287,Nový Hrádek,848,"40,0",5%,73,1,700,21%,122,2,"1,1",104,2,101,119,275,4,13 596 Kč,16 951 Kč,14 374 496 Kč,95,2,27,"0,03183962264",217,3,"1,6",86,1,139,"2,14",VELMI SILNÉ,,,
NA,574295,Nový Ples,346,"41,2",2%,150,2,287,21%,127,2,"1,4",136,2,30,87,421,5,9 628 Kč,13 342 Kč,4 616 271 Kč,400,5,9,"0,02601156069",277,4,"2,666666667",234,3,249,"3,29",SLABÉ,,,
HK,548065,Obědovice,286,"43,6",-4%,341,4,246,16%,162,2,"4,1",403,5,38,133,190,3,11 743 Kč,13 936 Kč,3 985 820 Kč,359,4,17,"0,05944055944",79,1,"2,666666667",234,3,253,"3,14",SLABÉ,,,
RK,576557,Očelice,235,"43,6",-4%,340,4,261,-10%,405,5,"3,2",365,5,19,81,427,5,12 877 Kč,14 091 Kč,3 311 407 Kč,346,4,1,"0,004255319149",436,5,"2,8",252,3,367,"4,43",VELMI SLABÉ,,,
JC,549185,Ohařice,66,"40,5",4%,98,2,60,10%,217,3,"2,3",266,3,11,167,49,1,15 628 Kč,17 709 Kč,1 168 789 Kč,67,1,2,"0,0303030303",234,3,"4,733333333",445,5,197,"2,57",SILNÉ,,,
JC,548910,Ohaveč,108,"38,6",8%,16,1,62,74%,12,1,"0,0",1,1,10,93,405,5,12 747 Kč,11 164 Kč,1 205 696 Kč,448,5,4,"0,03703703704",181,3,5,448,5,216,"3,00",PRŮMĚRNÉ,,,
RK,576565,Ohnišov,492,"42,6",-1%,265,3,499,-1%,325,4,"0,6",49,1,71,144,126,2,13 942 Kč,15 737 Kč,7 742 405 Kč,177,2,20,"0,0406504065",153,2,"2,066666667",157,2,179,"2,29",SILNÉ,,,
HK,570516,Ohnišťany,328,"43,9",-4%,360,5,335,-2%,328,4,"1,4",142,2,42,128,222,3,14 297 Kč,16 050 Kč,5 264 356 Kč,154,2,5,"0,01524390244",379,5,"1,866666667",125,2,244,"3,29",SLABÉ,,,
HK,570524,Olešnice (HK),374,"40,2",5%,82,1,283,32%,63,1,"4,3",415,5,41,110,334,4,11 610 Kč,13 922 Kč,5 206 865 Kč,361,5,24,"0,06417112299",67,1,"3,066666667",287,4,230,"3,00",PRŮMĚRNÉ,,,
RK,576581,Olešnice (RK),479,"41,3",2%,159,2,409,17%,156,2,"0,6",50,1,52,109,343,4,11 539 Kč,13 501 Kč,6 466 941 Kč,394,5,23,"0,04801670146",116,2,"2,466666667",211,3,204,"2,71",SILNÉ,,,
RK,576573,Olešnice v Orlických horách,419,"43,8",-4%,351,4,542,-23%,440,5,"3,9",395,5,65,155,83,1,15 218 Kč,17 612 Kč,7 379 315 Kč,71,1,21,"0,05011933174",108,2,"1,666666667",94,2,220,"2,86",PRŮMĚRNÉ,,,
RK,576590,Opočno,3 136,"43,4",-3%,324,4,3309,-5%,362,5,"1,2",112,2,382,122,259,3,13 959 Kč,17 562 Kč,55 075 834 Kč,72,1,242,"0,07716836735",45,1,"1,2",27,1,172,"2,43",VELMI SILNÉ,,,
RK,576603,Orlické Záhoří,201,"38,8",8%,21,1,241,-17%,431,5,"3,2",361,5,31,154,88,1,24 724 Kč,33 187 Kč,6 670 673 Kč,7,1,11,"0,05472636816",91,2,"2,066666667",157,2,165,"2,43",VELMI SILNÉ,,,
RK,576611,Osečnice,288,"40,6",4%,109,2,291,-1%,318,4,"0,0",1,1,42,146,121,2,11 241 Kč,13 100 Kč,3 772 725 Kč,414,5,6,"0,02083333333",330,4,"3,4",349,5,235,"3,29",PRŮMĚRNÉ,,,
JC,573264,Osek,233,"39,6",6%,46,1,160,46%,31,1,"3,3",368,5,16,69,438,5,11 909 Kč,13 673 Kč,3 185 810 Kč,382,5,18,"0,07725321888",44,1,"3,4",349,4,237,"3,14",SLABÉ,,,
HK,570532,Osice,496,"39,7",6%,52,1,402,23%,104,2,"2,5",295,4,57,115,301,4,15 649 Kč,20 154 Kč,9 996 624 Kč,26,1,34,"0,0685483871",60,1,"1,466666667",68,1,129,"2,00",VELMI SILNÉ,,,
HK,570541,Osičky,165,"39,2",7%,24,1,129,28%,74,1,"2,7",320,4,17,103,368,5,12 983 Kč,14 566 Kč,2 403 426 Kč,312,4,4,"0,02424242424",302,4,"3,2",314,4,245,"3,29",SLABÉ,,,
JC,573272,Ostroměř,1 362,"44,0",-4%,361,5,1410,-3%,341,4,"2,6",309,4,148,109,341,4,12 434 Kč,15 179 Kč,20 673 387 Kč,234,3,28,"0,02055800294",333,4,"1,266666667",41,1,280,"3,57",VELMI SLABÉ,,,
JC,573281,Ostružno,93,"43,5",-3%,331,4,99,-6%,369,5,"0,0",1,1,10,108,351,4,16 391 Kč,20 794 Kč,1 933 856 Kč,23,1,1,"0,01075268817",406,5,"3,666666667",388,5,267,"3,57",SLABÉ,,,
NA,574317,Otovice,351,"44,4",-5%,381,5,363,-3%,339,4,"6,6",441,5,47,134,184,3,12 387 Kč,14 809 Kč,5 198 055 Kč,280,4,1,"0,002849002849",440,5,"3,6",378,5,349,"4,43",VELMI SLABÉ,,,
TU,579581,Pec pod Sněžkou,657,"43,1",-2%,299,4,529,24%,102,2,"2,5",290,4,208,317,3,1,38 359 Kč,44 049 Kč,28 940 148 Kč,5,1,25,"0,03805175038",170,2,"1,8",116,1,141,"2,14",VELMI SILNÉ,,,
JC,573299,Pecka,1 270,"44,1",-5%,370,5,1316,-3%,343,4,"1,7",181,3,229,180,32,1,13 067 Kč,16 255 Kč,20 643 948 Kč,141,2,59,"0,04645669291",123,2,"1,3",48,1,177,"2,57",SILNÉ,,,
RK,576620,Pěčín,508,"40,5",4%,105,2,479,6%,245,3,"0,6",46,1,70,138,167,2,13 106 Kč,15 870 Kč,8 062 205 Kč,168,2,10,"0,01968503937",341,4,"1,666666667",94,2,167,"2,29",VELMI SILNÉ,,,
HK,570567,Petrovice,280,"42,4",-1%,243,3,222,26%,88,1,"7,6",444,5,19,68,440,5,15 563 Kč,18 856 Kč,5 279 586 Kč,42,1,7,"0,025",290,4,"1,733333333",105,2,236,"3,00",SLABÉ,,,
JC,548871,Petrovičky,46,"42,3",-1%,242,3,37,24%,101,2,"6,9",442,5,9,196,18,1,14 395 Kč,18 102 Kč,832 697 Kč,57,1,1,"0,02173913043",323,4,4,417,5,229,"3,00",PRŮMĚRNÉ,,,
TU,579599,Pilníkov,1 269,"41,1",2%,146,2,1067,19%,139,2,"2,0",225,3,158,125,244,3,13 046 Kč,15 029 Kč,19 071 891 Kč,253,3,56,"0,04412923562",133,2,"1,7",102,2,177,"2,43",SILNÉ,,,
HK,570575,Písek,260,"41,3",2%,154,2,216,20%,131,2,"3,9",399,5,27,104,365,5,11 966 Kč,14 393 Kč,3 742 193 Kč,322,4,18,"0,06923076923",57,1,3,279,4,244,"3,29",SLABÉ,,,
RK,576654,Podbřezí,571,"38,1",9%,11,1,459,24%,100,2,"1,8",185,3,62,109,342,4,12 238 Kč,15 037 Kč,8 586 296 Kč,252,3,21,"0,03677758319",182,3,"1,933333333",136,2,173,"2,57",VELMI SILNÉ,,,
JC,573311,Podhorní Újezd a Vojice,647,"42,6",-1%,269,3,585,11%,212,3,"2,0",223,3,92,142,136,2,11 655 Kč,14 197 Kč,9 185 472 Kč,335,4,21,"0,03245749614",212,3,"1,9",134,2,217,"2,86",PRŮMĚRNÉ,,,
JC,573329,Podhradí,454,"43,4",-3%,320,4,407,12%,201,3,"2,0",229,3,69,152,92,2,14 567 Kč,15 269 Kč,6 932 229 Kč,224,3,12,"0,02643171806",272,4,"3,333333333",340,4,240,"3,29",SLABÉ,,,
JC,573345,Podůlší,259,"40,7",3%,117,2,171,51%,21,1,"0,0",1,1,42,162,54,1,9 923 Kč,12 248 Kč,3 172 358 Kč,442,5,8,"0,03088803089",230,3,"3,266666667",326,4,170,"2,43",VELMI SILNÉ,,,
RK,576662,Pohoří,707,"39,8",5%,63,1,548,29%,71,1,"0,6",51,1,102,144,127,2,11 872 Kč,13 967 Kč,9 874 982 Kč,355,4,19,"0,02687411598",267,3,"1,9",134,2,153,"2,00",VELMI SILNÉ,,,
NA,574341,Police nad Metují,4 086,"44,3",-5%,374,5,4480,-9%,396,5,"2,8",330,4,445,109,338,4,13 209 Kč,16 414 Kč,67 065 889 Kč,130,2,164,"0,04013705335",159,2,"1,2",27,1,251,"3,29",SLABÉ,,,
RK,548723,Polom,141,"39,2",7%,28,1,95,48%,24,1,"2,2",257,3,18,128,224,3,13 032 Kč,15 378 Kč,2 168 269 Kč,214,3,7,"0,04964539007",110,2,"3,6",378,5,176,"2,57",SILNÉ,,,
RK,576671,Potštejn,988,"42,8",-2%,274,4,991,0%,308,4,"0,9",72,1,117,118,282,4,14 338 Kč,15 979 Kč,15 787 449 Kč,161,2,39,"0,03947368421",161,2,"1,8",116,2,196,"2,71",SILNÉ,,,
HK,570648,Prasek,613,"43,0",-2%,295,4,553,11%,208,3,"2,6",311,4,77,126,235,3,12 516 Kč,15 368 Kč,9 420 708 Kč,218,3,25,"0,04078303426",151,2,2,147,2,224,"3,00",PRŮMĚRNÉ,,,
HK,570656,Praskačka,1 081,"40,6",4%,107,2,955,13%,184,3,"1,2",117,2,170,157,73,1,13 656 Kč,15 388 Kč,16 634 071 Kč,213,3,45,"0,04162812211",145,2,"1,366666667",55,1,128,"2,00",VELMI SILNÉ,,,
RK,548758,Proruby,51,"50,2",-19%,447,5,55,-7%,384,5,"0,0",1,1,8,157,74,1,15 013 Kč,16 217 Kč,827 084 Kč,144,2,1,"0,01960784314",342,4,"4,866666667",447,5,263,"3,29",SLABÉ,,,
TU,579602,Prosečné,587,"40,2",5%,79,1,558,5%,251,3,"0,5",41,1,62,106,361,5,11 399 Kč,13 606 Kč,7 986 775 Kč,387,5,21,"0,03577512777",186,3,"2,033333333",156,2,209,"2,86",PRŮMĚRNÉ,,,
NA,574350,Provodov-Šonov,1 223,"39,8",5%,60,1,1000,22%,116,2,"2,2",262,3,178,146,123,2,11 605 Kč,14 309 Kč,17 499 724 Kč,329,4,64,"0,05233033524",102,2,"1,733333333",105,2,157,"2,29",VELMI SILNÉ,,,
HK,570672,Předměřice nad Labem,1 902,"40,8",3%,121,2,1504,26%,85,1,"1,6",171,2,284,149,105,2,12 729 Kč,14 937 Kč,28 410 226 Kč,261,3,73,"0,03838065195",168,2,"1,666666667",94,1,144,"1,86",VELMI SILNÉ,,,
RK,576689,Přepychy,637,"45,7",-8%,418,5,631,1%,297,4,"1,1",89,1,73,115,305,4,12 907 Kč,14 695 Kč,9 360 736 Kč,295,4,14,"0,02197802198",321,4,"2,066666667",157,2,269,"3,43",SLABÉ,,,
HK,570681,Převýšov,335,"41,9",0%,212,3,344,-3%,335,4,"5,0",430,5,31,93,406,5,13 080 Kč,14 938 Kč,5 004 171 Kč,260,3,4,"0,01194029851",401,5,"2,133333333",175,2,317,"3,86",VELMI SLABÉ,,,
NA,574368,Přibyslav,205,"40,7",3%,116,2,139,47%,25,1,"1,4",142,2,51,249,8,1,12 545 Kč,12 117 Kč,2 484 025 Kč,444,5,8,"0,03902439024",165,2,"3,266666667",326,4,175,"2,43",VELMI SILNÉ,,,
HK,530671,Pšánky,60,"47,9",-14%,443,5,49,22%,115,2,"6,1",439,5,11,183,27,1,24 349 Kč,16 644 Kč,998 655 Kč,117,2,4,"0,06666666667",65,1,"3,4",349,4,222,"2,86",PRŮMĚRNÉ,,,
HK,573531,Puchlovice,113,"48,5",-15%,445,5,124,-9%,397,5,"3,1",349,4,14,124,248,3,11 545 Kč,14 131 Kč,1 596 785 Kč,341,4,2,"0,01769911504",355,4,"3,133333333",297,4,347,"4,14",VELMI SLABÉ,,,
HK,570702,Račice nad Trotinou,160,"40,2",5%,81,1,153,5%,260,3,"2,8",329,4,21,131,206,3,17 708 Kč,18 011 Kč,2 881 780 Kč,60,1,3,"0,01875",348,4,"3,933333333",409,5,242,"3,00",SLABÉ,,,
HK,570711,Radíkovice,183,"39,2",7%,27,1,153,20%,135,2,"2,5",298,4,35,191,22,1,9 860 Kč,14 663 Kč,2 683 377 Kč,302,4,10,"0,05464480874",92,2,"2,866666667",259,3,162,"2,43",VELMI SILNÉ,,,
JC,573370,Radim,434,"43,3",-3%,309,4,376,15%,169,2,"2,2",257,3,60,138,163,2,14 208 Kč,16 986 Kč,7 372 030 Kč,93,2,19,"0,04377880184",136,2,"2,333333333",203,3,190,"2,57",SILNÉ,,,
HK,570729,Radostov,128,"45,9",-9%,422,5,105,22%,118,2,"2,3",266,3,20,156,77,1,12 625 Kč,15 680 Kč,2 007 080 Kč,184,3,9,"0,0703125",54,1,"3,833333333",401,5,217,"2,86",PRŮMĚRNÉ,,,
TU,579629,Radvanice,972,"41,9",0%,211,3,1027,-5%,365,5,"2,7",317,4,87,90,415,5,12 720 Kč,15 370 Kč,14 940 009 Kč,216,3,15,"0,01543209877",377,5,"1,733333333",105,1,287,"3,71",VELMI SLABÉ,,,
NA,574376,Rasošky,695,"39,4",6%,40,1,521,33%,57,1,"2,9",331,4,88,127,228,3,12 231 Kč,14 164 Kč,9 844 171 Kč,337,4,26,"0,03741007194",177,2,"1,733333333",105,2,182,"2,43",SILNÉ,,,
JC,549274,Rašín,98,"39,3",7%,31,1,73,34%,55,1,"1,8",191,3,16,163,53,1,12 737 Kč,14 097 Kč,1 381 545 Kč,345,4,3,"0,0306122449",232,3,"3,9",406,5,188,"2,57",SILNÉ,,,
RK,548669,Rohenice,277,"41,1",2%,147,2,206,34%,54,1,"2,1",241,3,41,148,111,2,11 213 Kč,14 145 Kč,3 918 101 Kč,339,4,29,"0,1046931408",11,1,"2,633333333",232,3,162,"2,29",VELMI SILNÉ,,,
JC,573221,Rohoznice,321,"41,2",2%,151,2,310,4%,271,4,"1,4",133,2,43,134,183,3,13 571 Kč,16 744 Kč,5 374 839 Kč,111,2,15,"0,04672897196",121,2,"2,533333333",217,3,170,"2,57",VELMI SILNÉ,,,
JC,548898,Rokytňany,116,"38,1",10%,9,1,87,33%,58,1,"0,0",1,1,6,52,446,5,14 485 Kč,16 510 Kč,1 915 140 Kč,124,2,5,"0,04310344828",140,2,"4,466666667",440,5,174,"2,43",VELMI SILNÉ,,,
RK,576701,Rokytnice v Orlických horách,2 022,"41,9",0%,205,3,1964,3%,276,4,"1,9",204,3,215,106,358,4,13 407 Kč,16 362 Kč,33 084 124 Kč,133,2,20,"0,009891196835",414,5,"1,466666667",68,1,237,"3,14",SLABÉ,,,
HK,570745,Roudnice,672,"40,8",3%,122,2,491,37%,46,1,"3,0",346,4,101,150,100,2,12 957 Kč,14 775 Kč,9 928 933 Kč,285,4,37,"0,05505952381",87,1,"2,2",184,3,167,"2,43",VELMI SILNÉ,,,
NA,574384,Rožnov,376,"43,5",-3%,329,4,378,-1%,313,4,"2,4",277,4,40,106,357,4,11 549 Kč,13 804 Kč,5 190 349 Kč,373,5,8,"0,02127659574",325,4,"2,6",223,3,314,"4,00",VELMI SLABÉ,,,
TU,579637,Rtyně v Podkrkonoší,2 997,"44,0",-5%,365,5,3076,-3%,334,4,"1,6",169,2,318,106,359,4,12 001 Kč,15 037 Kč,45 067 296 Kč,251,3,89,"0,02969636303",245,3,"1,166666667",22,1,249,"3,14",SLABÉ,,,
TU,579645,Rudník,2 176,"43,0",-2%,293,4,2164,1%,300,4,"1,8",202,3,237,109,337,4,11 092 Kč,15 923 Kč,34 648 656 Kč,164,2,60,"0,02757352941",262,3,"1,4",58,1,231,"3,00",PRŮMĚRNÉ,,,
RK,576727,Rybná nad Zdobnicí,418,"41,8",1%,195,3,455,-8%,390,5,"1,8",188,3,39,93,402,5,13 157 Kč,15 391 Kč,6 433 405 Kč,211,3,7,"0,01674641148",364,5,"1,933333333",136,2,269,"3,71",SLABÉ,,,
RK,576069,Rychnov nad Kněžnou,10 998,"42,7",-1%,273,4,11552,-5%,356,4,"1,5",155,2,1369,124,245,3,14 409 Kč,18 560 Kč,204 119 686 Kč,46,1,240,"0,02182214948",322,4,"1,3",48,1,206,"2,71",SILNÉ,,,
NA,574406,Rychnovek,643,"41,6",1%,178,2,564,14%,175,2,"3,1",352,4,69,107,353,4,13 860 Kč,14 362 Kč,9 234 927 Kč,324,4,33,"0,05132192846",105,2,"1,866666667",125,2,230,"2,86",PRŮMĚRNÉ,,,
RK,576735,Říčky v Orlických horách,92,"39,7",6%,50,1,89,3%,273,4,"3,3",370,5,28,304,4,1,33 810 Kč,33 651 Kč,3 095 848 Kč,6,1,80,"0,8695652174",1,1,"3,2",314,4,145,"2,43",VELMI SILNÉ,,,
NA,530786,Říkov,224,"38,9",8%,22,1,153,46%,28,1,"2,1",243,3,31,138,161,2,15 251 Kč,18 576 Kč,4 161 055 Kč,45,1,15,"0,06696428571",64,1,"3,266666667",326,4,127,"1,86",VELMI SILNÉ,,,
HK,573191,Sadová,320,"46,7",-11%,431,5,359,-11%,408,5,"2,0",231,3,39,122,258,3,11 466 Kč,13 931 Kč,4 457 983 Kč,360,5,5,"0,015625",374,5,"3,166666667",313,4,339,"4,29",VELMI SLABÉ,,,
JC,573442,Samšina,263,"44,8",-6%,402,5,238,11%,214,3,"2,3",268,3,30,114,309,4,13 534 Kč,15 726 Kč,4 135 889 Kč,178,2,12,"0,04562737643",125,2,"2,933333333",270,4,252,"3,29",SLABÉ,,,
JC,573451,Sběř,307,"42,0",0%,215,3,287,7%,237,3,"1,2",114,2,27,88,417,5,15 796 Kč,15 725 Kč,4 827 705 Kč,179,2,1,"0,00325732899",439,5,"3,066666667",287,4,270,"3,43",SLABÉ,,,
JC,548961,Sedliště,99,"45,8",-9%,420,5,96,3%,274,4,"2,7",321,4,11,111,327,4,11 528 Kč,14 238 Kč,1 409 599 Kč,333,4,3,"0,0303030303",234,3,"4,066666667",420,5,333,"4,14",VELMI SLABÉ,,,
RK,576743,Sedloňov,214,"42,3",-1%,240,3,315,-32%,447,5,"2,2",263,3,30,140,151,2,16 148 Kč,20 077 Kč,4 296 406 Kč,27,1,10,"0,04672897196",121,2,"3,133333333",297,4,221,"2,86",PRŮMĚRNÉ,,,
JC,572144,Sekeřice,119,"47,2",-12%,439,5,140,-15%,423,5,"0,0",1,1,8,67,441,5,14 501 Kč,17 124 Kč,2 037 753 Kč,87,1,0,0,444,5,"3,566666667",376,5,316,"3,86",VELMI SLABÉ,,,
RK,576751,Semechnice,432,"40,2",4%,83,1,370,17%,158,2,"1,0",86,1,54,125,239,3,12 301 Kč,13 854 Kč,5 984 812 Kč,368,5,26,"0,06018518519",75,1,"3,533333333",368,5,197,"2,57",SILNÉ,,,
NA,547727,Sendraž,107,"44,7",-6%,396,5,84,27%,76,1,"1,6",162,2,16,150,104,2,10 028 Kč,12 050 Kč,1 289 389 Kč,446,5,8,"0,07476635514",50,1,"3,333333333",340,4,225,"2,86",PRŮMĚRNÉ,,,
HK,570796,Sendražice,439,"40,7",3%,119,2,304,44%,35,1,"1,4",138,2,54,123,255,3,10 839 Kč,12 700 Kč,5 575 192 Kč,430,5,39,"0,08883826879",20,1,"3,366666667",346,4,192,"2,57",SILNÉ,,,
HK,570800,Skalice,618,"40,6",4%,108,2,516,20%,133,2,"2,9",335,4,89,144,129,2,11 911 Kč,13 919 Kč,8 601 785 Kč,363,5,42,"0,06796116505",61,1,"2,133333333",175,2,186,"2,57",SILNÉ,,,
HK,570834,Skřivany,1 041,"42,5",-1%,262,3,926,12%,192,3,"2,6",300,4,119,114,308,4,14 537 Kč,15 061 Kč,15 678 235 Kč,247,3,27,"0,02593659942",280,4,"1,066666667",13,1,229,"3,14",PRŮMĚRNÉ,,,
RK,576778,Skuhrov nad Bělou,1 110,"42,3",-1%,236,3,1069,4%,268,3,"1,3",121,2,127,114,307,4,12 762 Kč,16 104 Kč,17 875 987 Kč,150,2,15,"0,01351351351",392,5,"1,566666667",81,1,222,"2,86",PRŮMĚRNÉ,,,
NA,574422,Slatina nad Úpou,298,"44,6",-6%,394,5,320,-7%,376,5,"1,7",177,2,41,138,169,2,11 185 Kč,14 913 Kč,4 444 147 Kč,265,3,7,"0,02348993289",306,4,3,279,4,281,"3,57",VELMI SLABÉ,,,
RK,576786,Slatina nad Zdobnicí,874,"41,9",1%,202,3,823,6%,243,3,"1,1",90,2,86,98,389,5,12 460 Kč,15 723 Kč,13 742 144 Kč,180,3,13,"0,01487414188",384,5,"1,8",116,2,229,"3,29",PRŮMĚRNÉ,,,
JC,573469,Slatiny,541,"43,4",-3%,321,4,449,20%,129,2,"1,5",149,2,51,94,400,5,13 433 Kč,17 404 Kč,9 415 419 Kč,76,1,7,"0,01293900185",397,5,"1,966666667",144,2,231,"3,00",PRŮMĚRNÉ,,,
